classifier,setting_id,settings,accuracy,w_avg_precision,w_avg_recall
Logistic Regression,s25,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.9486526946107784,0.9502073507272983,0.9486526946107784
Naive Bayes,s26,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.9047904191616766,0.9087932339238703,0.9047904191616766
Support Vector Machines,s26,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.9583832335329342,0.9562992408305402,0.9583832335329342
Logistic Regression,s26,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.9419161676646706,0.9443234901872885,0.9419161676646706
Naive Bayes,s27,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.8950598802395209,0.895469689184732,0.8950598802395209
Support Vector Machines,s27,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.9508982035928144,0.9521075600192642,0.9508982035928144
Logistic Regression,s27,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.935179640718563,0.940615629625003,0.935179640718563
Naive Bayes,s28,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.8997005988023952,0.8988881366330912,0.8997005988023952
Support Vector Machines,s28,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.9585329341317366,0.9576384460057028,0.9585329341317366
Logistic Regression,s28,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.9446107784431137,0.9467239357729025,0.9446107784431137
